difficulty,word,len,vrlen,brownfq,reuterfq,weblio,binglog,yahoolog,googlelog
6,poetic,6,0.5,0,0,3.0,7.041392685,8.123851641,8.064457989
6,translator,10,0.3,0,0,3.0,7.049218023,7.9138138520000005,8.84260924
6,comparatively,13,0.38461538461538464,0,0,3.0,7.049218023,7.90579588,7.822821645
6,hallway,7,0.2857142857142857,0,0,3.0,7.0569048510000005,8.769377326,8.475671188
6,popularly,9,0.3333333333333333,0,0,3.0,7.06069784,7.7686381010000005,7.80685803
6,transmission,12,0.3333333333333333,0,0,3.0,7.068185862000001,8.546542663,8.527629901000001
6,compass,7,0.2857142857142857,0,0,3.0,7.068185862000001,8.173186268,8.737192643
6,handicap,8,0.375,0,0,3.0,7.071882007,8.71432976,8.694605199
6,positively,10,0.4,0,0,3.0,7.079181246,8.318063335,8.984527313
6,transmit,8,0.25,0,0,3.0,7.079181246,8.547774705,8.556302501000001
6,compel,6,0.3333333333333333,0,0,3.0,7.079181246,8.1430148,8.781036939
6,handicapped,11,0.36363636363636365,0,0,3.0,7.08278537,8.158362492,8.868056362
6,postage,7,0.42857142857142855,0,0,3.0,7.086359831,8.276461804,8.942008053
6,transparent,11,0.2727272727272727,0,0,3.0,7.086359831,8.201397124,8.195899652
6,compensation,12,0.4166666666666667,0,0,3.0,7.086359831,8.800029359,9.155336037
6,harden,6,0.3333333333333333,0,0,3.0,7.086359831,8.10720997,8.985426474
6,precaution,10,0.5,0,0,3.0,7.089905111,8.371067862,9.198657087
6,trash,5,0.2,0,0,3.0,7.089905111,8.675778342000001,8.636487896
6,competent,9,0.3333333333333333,0,0,3.0,7.093421685,8.117271296,8.46834733
6,hardship,8,0.25,0,0,3.0,7.096910013,8.176091259,8.8162413
6,prediction,10,0.4,0,0,3.0,7.096910013,8.910624405,8.936010796
6,treasury,8,0.375,0,0,3.0,7.096910013,8.523746467,8.222716471
6,competing,9,0.3333333333333333,0,0,3.0,7.100370545,8.214843848,8.668385917
6,hardy,5,0.2,0,0,3.0,7.100370545,8.352182518,9.041392685
6,pregnancy,9,0.2222222222222222,0,0,3.0,7.103803721,8.562292864,9.075546961
6,tremble,7,0.2857142857142857,0,0,3.0,7.103803721,8.589949601,8.583198774
6,completion,10,0.4,0,0,3.0,7.103803721,8.514547752999999,9.164352856
6,hateful,7,0.42857142857142855,0,0,3.0,7.10720997,8.382017043,9.053078442999999
6,pregnant,8,0.25,0,0,3.0,7.11058971,8.227886705,8.698970004
6,tremendous,10,0.4,0,0,3.0,7.113943352000001,8.396199347,8.822821645
6,complexity,10,0.3,0,0,3.0,7.113943352000001,8.922725458,8.912222057000001
6,haunt,5,0.4,0,0,3.0,7.113943352000001,8.267171728,8.271841607
6,preliminary,11,0.36363636363636365,1,1,3.0,7.117271296,8.682145076,8.480006943
6,triangular,10,0.4,0,0,3.0,7.117271296,8.462397998,8.788168371
6,complicate,10,0.4,0,0,3.0,7.123851641,8.037426498,8.563481085
6,headlight,9,0.3333333333333333,0,0,3.0,7.123851641,8.544068044,8.92890769
6,premise,7,0.42857142857142855,1,0,3.0,7.123851641,8.309630167,8.33243846
6,trivial,7,0.42857142857142855,0,0,3.0,7.130333768,8.64246452,8.629409599
6,complication,12,0.4166666666666667,0,0,3.0,7.130333768,8.875639937,8.872738827000001
6,headmaster,10,0.4,0,0,3.0,7.133538907999999,8.50242712,8.890979597000001
6,preschool,9,0.3333333333333333,0,0,3.0,7.136720567,8.667452953,9.127104798
6,trophy,6,0.16666666666666666,0,0,3.0,7.136720567,8.671172842999999,8.962369336
6,compliment,10,0.3,0,0,3.0,7.1430148,8.804139432000001,9.049218023
6,hence,5,0.4,0,0,3.0,7.149219112999999,8.902546779,8.709269961
6,preservation,12,0.4166666666666667,0,0,3.0,7.152288344,8.59439255,8.681241237
6,troublesome,11,0.45454545454545453,0,0,3.0,7.152288344,8.701567985,8.957128198
6,composed,8,0.375,0,0,3.0,7.152288344,8.565847819,8.951337518999999
6,herb,4,0.25,0,0,3.0,7.152288344,9.214843848,9.206825876
6,pretense,8,0.375,0,0,3.0,7.158362492,8.797959644,9.10720997
6,trusting,8,0.25,1,0,3.0,7.161368002000001,8.970346876,8.967079734
6,comprehend,10,0.3,0,0,3.0,7.164352856,8.599883072,9.064457989
6,heritage,8,0.5,0,0,3.0,7.167317335,8.935507266,8.563481085
6,prey,4,0.25,0,0,3.0,7.170261715,8.376576957000001,8.651278013999999
6,trustworthy,11,0.18181818181818182,0,0,3.0,7.173186267999999,8.69019608,8.705007959
6,compulsory,10,0.3,0,0,3.0,7.176091259,8.45331834,8.875639937
6,hesitation,10,0.5,0,0,3.0,7.176091259,9.053078442999999,9.06069784
6,priceless,9,0.3333333333333333,0,0,3.0,7.181843588,8.469822016,8.797267541
6,truthful,8,0.25,0,0,3.0,7.184691431,8.133538908,8.710117365
6,conception,10,0.4,0,0,3.0,7.184691431,8.622214023,8.992995098
6,highland,8,0.25,0,0,3.0,7.193124598,9.245512668,9.247973266
6,prick,5,0.2,0,0,3.0,7.198657087000001,8.733197265,8.942504106
6,tuck,4,0.25,0,0,3.0,7.201397124,8.984077034,9.204119983
6,conditional,11,0.45454545454545453,0,0,3.0,7.220108088,9.340444115,9.367355921
6,hilly,5,0.2,0,0,3.0,7.238046102999999,9.071882007000001,9.071882007000001
6,probability,11,0.36363636363636365,0,0,3.0,7.243038049,9.155336037,9.158362492
6,tuna,4,0.5,0,0,3.0,7.31386722,9.056904851,9.26245109
6,condom,6,0.3333333333333333,0,0,3.0,7.344392274,9.158362492,9.195899652
6,holder,6,0.3333333333333333,0,0,3.0,7.480006942999999,9.309630167,9.423245874
6,probe,5,0.4,0,0,4.0,5.965671971,6.818225893999999,7.217483944
6,congratulate,12,0.4166666666666667,0,0,4.0,6.447158031,7.5717088320000006,7.57634135
6,holiness,8,0.375,0,0,4.0,6.5051499779999995,7.3961993470000005,8.136720567000001
6,proceeding,10,0.4,0,0,4.0,6.506505032000001,7.933487287999999,7.92890769
6,ultimately,10,0.4,0,0,4.0,6.51851394,8.164352856,7.837588437999999
6,considerably,12,0.3333333333333333,1,0,4.0,6.691081492,8.170261715,8.176091259
6,hospitality,11,0.36363636363636365,0,0,4.0,6.723455672,7.527629901,7.850646235
6,proficient,10,0.4,0,0,4.0,6.752816431,7.822821645,7.809559715
6,umpire,6,0.5,0,0,4.0,6.773054693,7.552668216,7.5250448070000004
6,constructive,12,0.3333333333333333,0,0,4.0,6.793790385,8.574031267999999,8.586587305
6,hostile,7,0.42857142857142855,1,0,4.0,6.810232517999999,8.008600172000001,8.025305865
6,profound,8,0.375,1,0,4.0,6.840106093999999,7.442479769,7.357934847
6,unarmed,7,0.42857142857142855,0,0,4.0,6.857332496000001,7.697229342999999,8.06069784
6,consultation,12,0.4166666666666667,0,0,4.0,6.868644438,7.392696953,7.8937617620000005
6,hostility,9,0.3333333333333333,0,0,4.0,6.889861721,7.6627578320000005,7.938519725
6,prominence,10,0.4,0,0,4.0,6.903632516,7.7403626889999995,8.056904851
6,unavoidable,11,0.5454545454545454,0,0,4.0,6.910090546,8.688419822,8.825426118
6,contentment,11,0.2727272727272727,0,0,4.0,6.942504106,8.51054501,8.489958479
6,hum,3,0.3333333333333333,2,0,4.0,6.948412966,7.846955325,8.338456493999999
6,promoter,8,0.375,0,0,4.0,6.962842681000001,7.8273692729999995,8.621176282
6,unbearable,10,0.5,0,0,4.0,6.963315511,7.835690571000001,7.746634199
6,continental,11,0.36363636363636365,0,0,4.0,6.9768083370000005,7.6159500520000005,7.507855872
6,hymn,4,0.0,0,0,4.0,7.004321374,8.096910012999999,8.086359831000001
6,proposition,11,0.45454545454545453,0,0,4.0,7.037426497999999,7.965201701,8.69019608
6,unconscious,11,0.45454545454545453,0,0,4.0,7.045322979,7.92992956,7.982723387999999
6,continual,9,0.4444444444444444,0,0,4.0,7.045322979,7.930439595,7.920123326000001
6,protector,9,0.3333333333333333,0,0,4.0,7.049218023,7.803457116000001,7.758911892
6,undo,4,0.5,0,0,4.0,7.0530784429999995,7.745855195,8.338456493999999
6,continually,11,0.36363636363636365,0,0,4.0,7.0530784429999995,8.049218023,7.931966115
6,idealize,8,0.625,0,0,4.0,7.0530784429999995,7.888179494,7.633468456
6,Protestant,10,0.3,0,0,4.0,7.0530784429999995,7.865103975,7.953759692
6,undoubted,9,0.4444444444444444,0,0,4.0,7.06069784,7.862131379,7.84509804
6,continuously,12,0.4166666666666667,0,0,4.0,7.06069784,8.068185862,8.075546961
6,identification,14,0.5,0,0,4.0,7.064457989,7.983626287000001,7.998695157999999
6,provided,8,0.375,0,1,4.0,7.064457989,8.113943352,7.959994837999999
6,undress,7,0.2857142857142857,0,0,4.0,7.068185862000001,7.6989700039999995,7.688419822
6,controversial,13,0.38461538461538464,0,0,4.0,7.071882007,8.173186268,7.793790385
6,ideology,8,0.5,0,0,4.0,7.075546961000001,8.967079734,8.942504106
6,providing,9,0.3333333333333333,0,0,4.0,7.075546961000001,8.235528447,8.029383778
6,uneasy,6,0.5,1,0,4.0,7.08278537,7.981818607,8.136720567000001
6,controversy,11,0.2727272727272727,0,0,4.0,7.086359831,8.220108088,8.176091259
6,idiom,5,0.6,0,0,4.0,7.089905111,8.123851641,8.123851641
6,provoke,7,0.42857142857142855,0,0,4.0,7.096910013,8.238046103,8.494154594
6,unemployed,10,0.4,0,0,4.0,7.096910013,8.416640507,8.693726949
6,conversational,14,0.42857142857142855,0,0,4.0,7.096910013,7.877946952,7.8937617620000005
6,idleness,8,0.375,0,0,4.0,7.100370545,8.825426118,8.8162413
6,puff,4,0.25,0,0,4.0,7.10720997,8.859738566,8.857332496
6,unfold,6,0.3333333333333333,0,0,4.0,7.113943352000001,8.719331287000001,8.716837723
6,convict,7,0.2857142857142857,0,0,4.0,7.117271296,8.298853076,8.176091259
6,immature,8,0.5,0,0,4.0,7.120573931,8.361727836,8.004321374
6,puppet,6,0.3333333333333333,0,0,4.0,7.1271047979999995,8.418301291,8.706717782
6,unhappiness,11,0.36363636363636365,0,0,4.0,7.1271047979999995,8.656098202,8.383815366
6,convincing,10,0.3,0,0,4.0,7.1271047979999995,8.408239965,8.503790683
6,immortal,8,0.375,0,0,4.0,7.130333768,8.557507202,8.557507202
6,purity,6,0.3333333333333333,0,0,4.0,7.133538907999999,8.359835482000001,8.352182518
6,universally,11,0.36363636363636365,0,0,4.0,7.136720567,8.494154594,8.501059262
6,coolness,8,0.375,0,0,4.0,7.1398790860000005,8.399673721000001,8.365487985
6,impatience,10,0.5,0,0,4.0,7.1430148,8.902546779,8.875639937
6,unlimited,9,0.4444444444444444,0,0,4.0,7.146128036,8.617000341,8.488550717
6,cooperate,9,0.5555555555555556,0,0,4.0,7.167317335,8.900367129,8.63748973
6,impolite,8,0.5,0,0,4.0,7.170261715,8.671172842999999,8.685741739
6,qualification,13,0.5384615384615384,0,0,4.0,7.238046102999999,9.380211242,9.250420002
6,unlock,6,0.3333333333333333,0,0,4.0,7.276461804,8.810904281000001,8.966141732999999
6,cooperative,11,0.5454545454545454,0,0,5.0,6.243038049,7.257678575,7.247973266
6,importantly,11,0.2727272727272727,0,0,5.0,6.414973347999999,7.217483944,7.44870632
6,quest,5,0.4,0,0,5.0,6.419955748,7.307496037999999,7.342422681
6,unmarried,9,0.4444444444444444,0,0,5.0,6.459392488,7.230448921,8.029383778
6,coordinate,10,0.5,0,0,5.0,6.545307116,7.354108439,8.247973266
6,impossibility,13,0.38461538461538464,0,0,5.0,6.561101384,7.403120521,8.152288344
6,queue,5,0.8,0,0,5.0,6.652246341000001,7.954242509,7.9498777039999995
6,unmistakable,12,0.4166666666666667,0,0,5.0,6.7403626889999995,7.380211242000001,7.3783979010000005
6,cork,4,0.25,0,0,5.0,6.7450747920000005,7.85308953,7.839478047
6,imprison,8,0.375,0,0,5.0,6.8082109729999996,7.537819095,7.605305046000001
6,quietness,9,0.4444444444444444,0,0,5.0,6.995635195,7.480006942999999,7.958563882999999
6,unnatural,9,0.4444444444444444,0,0,5.0,7.017033339,7.605305046000001,7.829946696
6,correction,10,0.4,0,0,5.0,7.017033339,7.784617292999999,7.984977126
6,inadequate,10,0.6,0,0,5.0,7.0211892989999996,7.684845362000001,8.164352856
6,unpaid,6,0.5,0,0,5.0,7.029383778,7.596597096,8.178976947
6,correspond,10,0.3,0,0,5.0,7.037426497999999,8.227886705,7.665580991000001
6,incapable,9,0.4444444444444444,0,0,5.0,7.041392685,7.693726949,8.178976947
6,rack,4,0.25,0,0,5.0,7.049218023,8.049218023,8.653212514
6,unreasonable,12,0.5,0,0,5.0,7.0569048510000005,7.737987326,7.7355989
6,correspondent,13,0.3076923076923077,0,0,5.0,7.071882007,7.940018155,7.890979597
6,inclination,11,0.45454545454545453,0,0,5.0,7.071882007,7.936513742000001,8.008600172000001
6,radar,5,0.4,2,0,5.0,7.079181246,8.064457989,7.85672889
6,unsatisfactory,14,0.35714285714285715,0,0,5.0,7.096910013,8.439332693999999,8.431363764
6,corrupt,7,0.2857142857142857,0,0,5.0,7.103803721,8.250420002,7.653212514
6,incorrect,9,0.3333333333333333,0,0,5.0,7.130333768,7.919601023999999,8.414973348
6,radish,6,0.3333333333333333,0,0,5.0,7.178976947000001,8.278753601,8.278753601
6,unseen,6,0.5,0,0,7.0,6.9206450010000005,7.487138375,7.285557309
6,corruption,10,0.4,0,0,1.0,6.779596491,7.767897616,7.982271233
6,indication,10,0.5,0,0,1.0,7.093421685,8.494154594,8.472756449
6,ragged,6,0.3333333333333333,1,0,1.0,7.103803721,8.555094449,8.725094521
6,unselfish,9,0.3333333333333333,0,0,1.0,7.11058971,8.73479983,8.938019097
6,cosmetic,8,0.375,0,0,1.0,7.123851641,8.587710965,8.994317152999999
6,indifference,12,0.4166666666666667,0,0,1.0,7.158362492,8.59439255,8.59439255
6,rainfall,8,0.375,0,0,1.0,7.164352856,8.723455672,9.10720997
6,unsteady,8,0.375,0,0,1.0,7.214843847999999,8.982271232999999,8.974050903
6,costly,6,0.16666666666666666,0,0,2.0,6.923761961,7.9800033720000005,8.336459734
6,indifferent,11,0.36363636363636365,0,0,2.0,6.984077033999999,8.167317335,8.049218023
6,rally,5,0.2,0,0,2.0,7.0569048510000005,8.86569606,8.857935265
6,unsuccessful,12,0.3333333333333333,0,0,2.0,7.068185862000001,8.482873584,8.511883361
6,couch,5,0.4,0,0,2.0,7.093421685,8.503790683,8.496929648
6,individually,12,0.4166666666666667,1,0,2.0,7.093421685,8.605305046,8.773054692999999
6,ram,3,0.3333333333333333,0,0,2.0,7.096910013,8.309630167,8.812244697
6,unsuitable,10,0.5,0,0,2.0,7.103803721,8.519827994,8.919601024
6,councilor,9,0.4444444444444444,0,0,2.0,7.120573931,9.08278537,9.08278537
6,inevitably,10,0.4,0,0,2.0,7.120573931,8.709269961,8.696356389
6,rape,4,0.5,0,0,2.0,7.120573931,8.591064607,8.927370363
6,untidy,6,0.3333333333333333,0,0,2.0,7.1553360370000005,9.301029996,9.298853076
6,counsel,7,0.42857142857142855,0,0,2.0,7.164352856,8.95568775,8.951823035
6,inexpensive,11,0.45454545454545453,0,0,2.0,7.173186267999999,8.908485019,9.136720567000001
6,ratio,5,0.6,0,0,2.0,7.176091259,8.959041392,8.948412966
6,unwise,6,0.5,0,0,2.0,7.193124598,9.017033339,8.810904281000001
6,counseling,10,0.4,0,0,2.0,7.1958996520000005,9.025305865,9.093421685
6,infect,6,0.3333333333333333,0,0,2.0,7.198657087000001,8.876794976000001,8.904174368
6,realm,5,0.4,0,0,2.0,7.220108088,8.787460475,9.117271296
6,unworthy,8,0.25,0,0,2.0,7.260071387999999,9.120573931000001,9.049218023
6,counselor,9,0.4444444444444444,0,0,2.0,7.271841607000001,9.380211242,9.285557309
6,infectious,10,0.5,0,0,2.0,7.303196057,9.667452953,9.879669206
6,reap,4,0.5,0,0,3.0,6.025305865,6.852479993999999,6.968015714
6,usefulness,10,0.4,0,0,3.0,6.865103975,7.880813592000001,7.822821645
6,counterpart,11,0.36363636363636365,0,0,3.0,6.866287338999999,8.204119983,8.220108088
6,infinite,8,0.5,1,0,3.0,6.868644438,7.7916906489999995,7.824125834
6,reasoning,9,0.4444444444444444,3,0,3.0,6.999565487999999,8.896526217,8.877371346
6,utility,7,0.42857142857142855,0,0,3.0,7.0,8.167317335,9.08278537
6,countless,9,0.3333333333333333,0,0,3.0,7.004321374,8.596597096,8.632457292
6,inflict,7,0.2857142857142857,0,0,3.0,7.025305865,8.575187845,8.575187845
6,reassure,8,0.5,0,0,3.0,7.045322979,8.919601024,8.912222057000001
6,utilize,7,0.5714285714285714,0,0,3.0,7.049218023,7.877371346,7.985426474
6,courtesy,8,0.375,0,0,3.0,7.0569048510000005,8.053078442999999,8.26245109
6,informed,8,0.375,2,0,3.0,7.064457989,8.872156273,8.888179494
6,rebellion,9,0.4444444444444444,0,0,3.0,7.064457989,7.71432976,7.725094521
6,utmost,6,0.3333333333333333,0,0,3.0,7.068185862000001,9.021189299,8.999130541
6,coverage,8,0.5,0,0,3.0,7.086359831,8.401400541000001,9.029383778
6,ingredient,10,0.4,0,0,3.0,7.093421685,8.456366033,8.46686762
6,rebuild,7,0.42857142857142855,1,0,3.0,7.096910013,8.320146286,8.484299839
6,cowardly,8,0.25,0,0,3.0,7.096910013,8.584331224,8.737192643
6,inheritance,11,0.45454545454545453,0,0,3.0,7.096910013,7.873320602000001,7.876217841
6,receptionist,12,0.4166666666666667,0,0,3.0,7.096910013,8.409933123,8.519827994
6,vacant,6,0.3333333333333333,0,0,3.0,7.100370545,8.821513527999999,8.836956737000001
6,cozy,4,0.25,0,0,3.0,7.100370545,8.416640507,8.832508913
6,initiate,8,0.625,0,0,3.0,7.103803721,8.488550717,8.687528961
6,reckless,8,0.25,0,0,3.0,7.103803721,8.328379603,8.85308953
6,valid,5,0.4,0,0,3.0,7.103803721,8.622214023,8.609594409
6,cracker,7,0.2857142857142857,0,0,3.0,7.103803721,8.645422268999999,8.596597096
6,initiative,10,0.6,0,0,3.0,7.103803721,8.472756449,9.123851641
6,recreation,10,0.5,0,0,3.0,7.103803721,8.252853031,8.737192643
6,valueless,9,0.4444444444444444,0,0,3.0,7.10720997,8.431363764,8.813580989
6,craftsman,9,0.2222222222222222,0,0,3.0,7.10720997,8.528916699999998,8.474216263999999
6,innovation,10,0.5,0,0,3.0,7.11058971,8.303196057000001,8.901458321
6,reel,4,0.5,0,0,3.0,7.11058971,8.563481085,8.550228353
6,vanity,6,0.3333333333333333,0,0,3.0,7.113943352000001,8.752048448,8.752048448
6,crane,5,0.4,0,0,3.0,7.113943352000001,8.908485019,8.898725182
6,inquiry,7,0.42857142857142855,0,0,3.0,7.117271296,8.588831726,8.715167357999999
6,reflective,10,0.4,0,0,3.0,7.117271296,8.603144373,8.923761961
6,varied,6,0.5,1,0,3.0,7.120573931,8.444044796,8.555094449
6,creator,7,0.42857142857142855,0,0,3.0,7.120573931,8.330413773,8.954242509
6,insert,6,0.3333333333333333,0,0,3.0,7.123851641,8.873320602,8.883661435
6,refreshing,10,0.3,0,0,3.0,7.123851641,8.614897216000001,8.606381365
6,velvet,6,0.3333333333333333,0,0,3.0,7.123851641,8.773786445,8.753583059
6,crisp,5,0.2,0,0,3.0,7.123851641,9.004321374,9.004321374
6,insight,7,0.2857142857142857,0,0,3.0,7.123851641,8.995196292000001,8.991669007
6,refreshment,11,0.2727272727272727,0,0,3.0,7.130333768,8.551449997999999,8.958085849
6,vicious,7,0.5714285714285714,0,0,3.0,7.130333768,8.755112266,9.285557309
6,crook,5,0.4,0,0,3.0,7.133538907999999,8.716003343999999,8.720985744
6,insistence,10,0.4,0,0,3.0,7.133538907999999,8.390935107,8.606381365
6,regain,6,0.5,0,0,3.0,7.136720567,9.017033339,9.004321374
6,viewer,6,0.5,0,0,3.0,7.136720567,8.463892989,9.012837225
6,crouch,6,0.3333333333333333,0,0,3.0,7.1398790860000005,8.930439595,9.149219113
6,insistent,9,0.3333333333333333,0,0,3.0,7.1398790860000005,8.645422268999999,9.033423755
6,registration,12,0.4166666666666667,0,0,3.0,7.1398790860000005,8.709269961,9.178976947
6,vigorous,8,0.5,0,0,3.0,7.1430148,8.752048448,8.982723388
6,cruise,6,0.5,0,0,3.0,7.146128036,8.749736316,8.922206277
6,inspection,10,0.4,0,0,3.0,7.149219112999999,8.925312091,8.893206753
6,regularity,10,0.4,0,0,3.0,7.1553360370000005,8.587710965,8.592176757
6,villa,5,0.4,0,0,3.0,7.1553360370000005,8.722633923,8.705007959
6,cuckoo,6,0.5,0,0,3.0,7.158362492,9.158362492,9.161368002
6,inspiring,9,0.3333333333333333,0,0,3.0,7.161368002000001,8.939519253,9.161368002
6,rehearsal,9,0.4444444444444444,0,0,3.0,7.164352856,9.017033339,9.008600172000001
6,violation,9,0.5555555555555556,0,0,3.0,7.164352856,8.64738297,8.671172842999999
6,cue,3,0.6666666666666666,0,0,3.0,7.164352856,9.117271296,9.136720567000001
6,institutional,13,0.46153846153846156,0,0,3.0,7.170261715,8.758911892,9.041392685
6,reign,5,0.4,0,0,3.0,7.173186267999999,8.909020854,9.201397124
6,virgin,6,0.3333333333333333,0,0,3.0,7.173186267999999,8.814913181,9.146128036
6,cupful,6,0.3333333333333333,0,0,3.0,7.176091259,8.962369336,9.117271296
6,instructive,11,0.36363636363636365,0,0,3.0,7.178976947000001,8.966610987000001,8.948901761
6,rejection,9,0.4444444444444444,0,0,3.0,7.184691431,8.967547976,9.276461804
6,virtual,7,0.42857142857142855,0,0,3.0,7.184691431,9.096910012999999,9.096910012999999
6,curiously,9,0.4444444444444444,0,0,3.0,7.187520721,8.911157609,8.92890769
6,instrumental,12,0.3333333333333333,2,0,3.0,7.187520721,8.907411361,9.350248018
6,relaxing,8,0.375,1,0,3.0,7.187520721,8.984977126,8.990782692
6,virus,5,0.4,0,0,3.0,7.190331698,8.992553518,9.285557309
6,curriculum,10,0.4,0,0,3.0,7.193124598,8.290034611,8.290034611
6,insufficient,12,0.4166666666666667,0,0,3.0,7.1958996520000005,8.810232518,9.167317335
6,relevant,8,0.375,0,0,3.0,7.204119982999999,9.303196057000001,9.278753601
6,vitality,8,0.375,0,0,3.0,7.2121876039999995,9.0,9.161368002
6,curse,5,0.4,0,0,3.0,7.2121876039999995,8.982723388,8.968015714
6,intellect,9,0.3333333333333333,0,0,3.0,7.214843847999999,9.079181246000001,9.33243846
6,reliable,8,0.5,0,0,3.0,7.235528447,9.593286067000001,9.056904851
6,vocal,5,0.4,3,0,3.0,7.240549248,8.902546779,8.951823035
6,cycling,7,0.14285714285714285,0,0,3.0,7.245512668,9.515873844,9.390935107
6,intended,8,0.375,0,0,3.0,7.247973266,9.045322979,9.190331698
6,remainder,9,0.4444444444444444,0,0,3.0,7.264817823,9.025305865,8.668385917
6,voltage,7,0.42857142857142855,0,0,3.0,7.292256071000001,8.942008053,9.178976947
6,cyclist,7,0.14285714285714285,0,0,3.0,7.292256071000001,9.167317335,9.359835482000001
6,intensity,9,0.3333333333333333,0,0,3.0,7.31386722,9.025305865,9.012837225
6,remembrance,11,0.36363636363636365,0,0,3.0,7.320146286,9.563481085,9.574031267999999
6,voluntary,9,0.3333333333333333,0,2,3.0,7.401400541,9.610660163,9.592176757
6,intermediate,12,0.5,0,0,4.0,6.348304862999999,7.788168371,7.860338007
6,render,6,0.3333333333333333,0,0,4.0,6.5797835970000005,8.041392685,7.982723387999999
6,voter,5,0.4,0,0,4.0,6.8293037729999995,7.790285164,8.681241237
6,dart,4,0.25,0,0,4.0,6.910624405,7.927370363,8.710117365
6,interpretation,14,0.42857142857142855,0,0,4.0,6.938519725,7.95230801,8.522444234
6,reopen,6,0.5,0,0,4.0,6.9571281979999995,8.51054501,8.507855872
6,vowel,5,0.4,2,0,4.0,6.959994837999999,7.921686475,8.161368002
6,database,8,0.5,0,0,4.0,6.966610987,7.869818208,7.693726949
6,interruption,12,0.4166666666666667,0,1,4.0,6.984077033999999,8.57054294,8.579783597
6,repeatedly,10,0.4,1,0,4.0,7.0,8.06069784,8.511883361
6,daybreak,8,0.375,0,0,4.0,7.012837225,7.961895473999999,8.602059991
6,intervention,12,0.4166666666666667,0,0,4.0,7.012837225,7.888179494,8.037426498
6,repetition,10,0.5,0,0,4.0,7.0211892989999996,8.149219113,8.857935265
6,walnut,6,0.3333333333333333,0,0,4.0,7.025305865,8.146128036,8.394451681
6,deceit,6,0.5,0,0,4.0,7.029383778,8.049218023,8.053078442999999
6,intimate,8,0.5,0,0,4.0,7.033423755,8.401400541000001,8.389166084
6,replay,6,0.3333333333333333,0,0,4.0,7.037426497999999,8.987666265,8.982723388
6,warrant,7,0.2857142857142857,0,0,4.0,7.037426497999999,8.100370545,8.622214023
6,decent,6,0.3333333333333333,0,0,4.0,7.045322979,8.093421685,8.907411361
6,involvement,11,0.36363636363636365,0,0,4.0,7.049218023,8.290034611,8.269512944
6,repose,6,0.5,0,0,4.0,7.049218023,8.11058971,7.855519156000001
6,wasteful,8,0.375,0,0,4.0,7.049218023,8.414973348,8.423245874
6,deception,9,0.4444444444444444,0,0,4.0,7.049218023,8.320146286,8.326335861
6,irregular,9,0.4444444444444444,0,0,4.0,7.0530784429999995,8.053078442999999,8.553883027000001
6,representation,14,0.42857142857142855,0,0,4.0,7.0530784429999995,8.350248018,8.742725131
6,watchdog,8,0.25,0,0,4.0,7.0530784429999995,7.914343157,8.041392685
6,dedicate,8,0.5,0,0,4.0,7.06069784,8.212187604,8.225309282000001
6,irresponsible,13,0.38461538461538464,0,0,4.0,7.06069784,8.640481437,8.64738297
6,reproduction,12,0.4166666666666667,3,0,4.0,7.064457989,8.474216263999999,8.491361694
6,watchful,8,0.25,0,0,4.0,7.068185862000001,8.10720997,8.79518459
6,dedicated,9,0.4444444444444444,0,0,4.0,7.071882007,8.033423755,7.998695157999999
6,irritate,8,0.5,0,0,4.0,7.075546961000001,8.056904851,8.079181246000001
6,resemblance,11,0.36363636363636365,0,0,4.0,7.075546961000001,8.06069784,8.096910012999999
6,watchman,8,0.25,0,0,4.0,7.079181246,8.657055853,8.670245852999999
6,deepen,6,0.5,0,0,4.0,7.079181246,8.075546961,8.557507202
6,irritating,10,0.4,1,0,4.0,7.08278537,7.941511433,8.10720997
6,resent,6,0.3333333333333333,0,0,4.0,7.086359831,8.235528447,8.318063335
6,watercolor,10,0.4,0,0,4.0,7.086359831,8.318063335,8.117271296
6,defendant,9,0.3333333333333333,0,0,4.0,7.086359831,8.164352856,8.824776462
6,irritation,10,0.5,0,0,4.0,7.086359831,8.6599162,8.674861141000001
6,resentment,10,0.3,0,0,4.0,7.086359831,8.334453751,7.90579588
6,waterfall,9,0.3333333333333333,0,0,4.0,7.093421685,8.269512944,8.571708832
6,defender,8,0.375,0,0,4.0,7.093421685,8.290034611,8.5774918
6,Islam,5,0.2,0,0,4.0,7.096910013,8.301029996,8.017033339
6,reside,6,0.5,0,0,4.0,7.100370545,8.444044796,8.933993164
6,waterproof,10,0.4,0,0,4.0,7.100370545,8.320146286,8.798650645
6,defensive,9,0.4444444444444444,0,0,4.0,7.100370545,8.340444115,8.575187845
6,isle,4,0.5,0,0,4.0,7.100370545,8.374748346,8.352182518
6,residential,11,0.45454545454545453,0,0,4.0,7.100370545,8.463892989,8.739572343999999
6,weakly,6,0.3333333333333333,1,0,4.0,7.103803721,8.424881637,8.421603927
6,deficit,7,0.42857142857142855,0,0,4.0,7.103803721,8.472756449,8.274157849
6,isolate,7,0.5714285714285714,0,0,4.0,7.103803721,9.133538908,9.324282455
6,respectful,10,0.3,0,0,4.0,7.10720997,8.546542663,8.800717078
6,whereas,7,0.42857142857142855,1,0,4.0,7.120573931,8.45331834,8.350248018
6,defy,4,0.25,0,0,4.0,7.120573931,8.592176757,8.810232518
